time	watts	max_big_temp	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster
1528319667.91	3.252	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319667.96	3.252	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319668.01	3.252	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319668.06	3.252	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319668.11	3.252	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319668.16	3.073	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319668.21	3.073	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319668.26	3.073	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319668.31	3.008	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319668.36	3.008	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319668.41	3.008	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319668.46	3.008	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319668.51	3.008	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319668.56	3.008	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319668.61	3.092	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319668.66	3.092	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319668.71	3.092	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319668.76	3.092	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	1400000000.0	
1528319668.81	3.092	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	200000000.0	
1528319668.86	3.031	44.0	41.0	42.0	44.0	42.0	40.0	1400000000.0	2000000000.0	
1528319668.91	3.031	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	800000000.0	
1528319668.96	3.031	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	1800000000.0	
1528319669.01	3.031	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319669.06	3.031	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319669.11	3.031	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319669.16	3.16	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319669.21	3.16	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319669.26	3.16	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319669.31	3.16	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319669.36	3.16	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319669.41	3.16	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319669.46	3.16	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319669.51	3.176	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319669.56	3.176	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319669.61	3.176	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319669.66	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319669.71	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319669.76	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319669.81	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319669.86	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319669.91	3.351	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319669.97	3.351	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319670.02	3.351	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319670.07	3.351	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319670.12	3.351	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319670.17	3.351	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319670.22	3.023	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319670.27	3.023	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319670.32	3.023	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319670.37	3.023	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	200000000.0	
1528319670.42	3.023	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319670.47	3.023	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	1200000000.0	
1528319670.52	3.023	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319670.57	2.962	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	1400000000.0	
1528319670.62	2.962	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	200000000.0	
1528319670.67	2.962	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	1200000000.0	
1528319670.72	2.962	45.0	42.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319670.77	2.962	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319670.82	2.962	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319670.87	2.962	44.0	41.0	42.0	44.0	42.0	40.0	1400000000.0	1600000000.0	
1528319670.92	3.069	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319670.97	3.069	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319671.02	3.069	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319671.07	3.069	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319671.12	3.012	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319671.17	3.012	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319671.22	3.012	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319671.27	3.012	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319671.32	3.012	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319671.37	3.302	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319671.42	3.302	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	200000000.0	
1528319671.47	3.302	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319671.52	3.302	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319671.57	3.302	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319671.62	2.966	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319671.67	2.966	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319671.72	2.966	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	1600000000.0	
1528319671.77	2.966	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	1600000000.0	
1528319671.82	2.966	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319671.87	2.966	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319671.92	2.966	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319671.97	2.966	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319672.02	3.012	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	800000000.0	
1528319672.07	3.012	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319672.12	3.012	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319672.17	3.012	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319672.22	3.221	45.0	42.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319672.27	3.221	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319672.32	3.221	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319672.37	3.221	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319672.42	3.393	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319672.47	3.393	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319672.52	3.393	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319672.57	3.393	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319672.62	3.393	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319672.67	3.393	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319672.72	3.393	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	800000000.0	
1528319672.77	3.393	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319672.82	3.294	46.0	43.0	44.0	46.0	43.0	40.0	1400000000.0	1800000000.0	
1528319672.87	3.294	46.0	41.0	45.0	46.0	42.0	40.0	1400000000.0	800000000.0	
1528319672.92	3.294	46.0	41.0	44.0	46.0	42.0	40.0	1400000000.0	2000000000.0	
1528319672.97	3.294	45.0	41.0	44.0	45.0	42.0	40.0	1400000000.0	800000000.0	
1528319673.02	3.477	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319673.07	3.477	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319673.12	3.477	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319673.17	3.477	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319673.22	3.477	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319673.27	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319673.32	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319673.37	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319673.42	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319673.47	3.164	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319673.52	3.164	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319673.57	2.973	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319673.62	2.973	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319673.67	2.973	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319673.72	2.973	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319673.77	2.973	45.0	42.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319673.82	3.359	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319673.87	3.359	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319673.92	3.359	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319673.97	3.359	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319674.02	3.359	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319674.07	3.359	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319674.12	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319674.17	3.206	45.0	42.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319674.22	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319674.27	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319674.32	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319674.37	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319674.42	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319674.47	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319674.52	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319674.57	3.164	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319674.62	3.164	45.0	40.0	43.0	45.0	42.0	40.0	1400000000.0	200000000.0	
1528319674.68	3.176	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319674.73	3.176	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319674.78	3.176	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319674.83	3.176	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319674.88	3.176	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319674.93	3.176	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319674.98	3.057	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319675.03	3.057	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319675.08	3.057	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	200000000.0	
1528319675.13	3.057	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319675.18	3.057	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319675.23	3.057	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319675.28	3.057	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319675.33	3.057	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319675.38	3.057	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319675.43	3.057	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1400000000.0	
1528319675.48	3.057	44.0	40.0	42.0	44.0	42.0	40.0	1400000000.0	200000000.0	
1528319675.53	3.057	45.0	40.0	42.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319675.58	3.073	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319675.63	3.073	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319675.68	3.073	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319675.73	3.073	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319675.78	3.061	45.0	41.0	42.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319675.83	3.061	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319675.88	3.061	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319675.93	3.061	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319675.98	3.061	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319676.03	3.061	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319676.08	3.248	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319676.13	3.248	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319676.18	3.248	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319676.23	3.248	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319676.28	3.248	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319676.33	3.038	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319676.38	3.038	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319676.43	3.038	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319676.48	3.038	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319676.53	3.038	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319676.58	3.038	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319676.63	3.332	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319676.68	3.332	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319676.73	3.332	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319676.78	3.332	45.0	42.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319676.83	3.332	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319676.88	3.141	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319676.93	3.141	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319676.98	3.141	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319677.03	3.141	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319677.08	3.141	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319677.13	3.141	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319677.18	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319677.23	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319677.28	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319677.33	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319677.38	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319677.43	3.206	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319677.48	3.214	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319677.53	3.214	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319677.58	3.214	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319677.63	3.214	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319677.68	3.214	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319677.73	3.076	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319677.78	3.076	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319677.83	3.076	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319677.88	3.076	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319677.93	3.076	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319677.98	3.076	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319678.03	3.195	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319678.08	3.195	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319678.13	3.195	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319678.18	3.195	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319678.23	3.195	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319678.28	3.118	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319678.33	3.118	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319678.38	3.118	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319678.43	3.118	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319678.48	3.118	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319678.53	3.118	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319678.58	3.252	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319678.63	3.252	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
1528319678.68	3.252	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319678.73	3.252	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319678.78	3.252	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319678.83	3.199	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319678.88	3.199	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319678.93	3.199	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319678.98	3.199	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319679.03	3.199	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319679.08	3.199	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319679.13	3.16	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319679.18	3.16	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319679.23	3.16	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1600000000.0	
1528319679.28	3.16	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1800000000.0	
1528319679.33	3.16	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	2000000000.0	
1528319679.38	3.183	45.0	41.0	43.0	45.0	42.0	40.0	1400000000.0	1200000000.0	
