time	watts	max_big_temp	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster
1528266230.34	3.229	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266230.39	3.355	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266230.44	3.355	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266230.49	3.355	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266230.54	3.355	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266230.59	3.355	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266230.64	3.355	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266230.69	3.168	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266230.74	3.168	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266230.79	3.168	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266230.84	3.168	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266230.89	3.168	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266230.94	3.095	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266230.99	3.095	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.04	3.095	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.09	3.095	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.14	3.095	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266231.19	3.095	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.24	3.145	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.29	3.145	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.34	3.145	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.39	3.145	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.44	3.145	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.49	3.145	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.54	3.099	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.59	3.099	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.64	3.099	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.69	3.099	44.0	42.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.74	3.099	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266231.79	3.305	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266231.84	3.305	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266231.89	3.305	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266231.94	3.305	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266231.99	3.305	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266232.04	3.305	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.09	3.305	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.14	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.19	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.24	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.29	3.122	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.35	3.118	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.4	3.118	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.45	3.118	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.5	3.118	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.55	3.118	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.6	3.118	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.65	3.13	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.7	3.13	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.75	3.13	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266232.8	3.13	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266232.85	3.13	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.9	3.164	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266232.95	3.164	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.0	3.164	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.05	3.164	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.1	3.164	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.15	3.164	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.2	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.25	3.122	45.0	42.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266233.3	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.35	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.4	3.122	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266233.45	3.244	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.5	3.244	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.55	3.244	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266233.6	3.244	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.65	3.244	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266233.7	3.244	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.75	3.126	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.8	3.126	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.85	3.126	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.9	3.126	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266233.95	3.126	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.0	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.05	3.107	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266234.1	3.107	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.15	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.2	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.25	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.3	3.099	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266234.35	3.099	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.4	3.099	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266234.45	3.099	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.5	3.099	44.0	41.0	41.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.55	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.6	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.65	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.7	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.75	3.107	45.0	42.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266234.8	3.107	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266234.85	3.248	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266234.9	3.248	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266234.95	3.248	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.0	3.248	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266235.05	3.248	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.1	3.111	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.15	3.111	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.2	3.111	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.25	3.111	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266235.3	3.111	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.35	3.111	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.4	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.45	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.5	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.55	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.6	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.65	3.115	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266235.7	3.115	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.75	3.115	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.8	3.115	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.85	3.115	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266235.9	3.115	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266235.95	3.111	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.0	3.111	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.05	3.111	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.1	3.111	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.15	3.111	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.2	3.115	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.25	3.115	45.0	43.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.3	3.115	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.35	3.115	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.4	3.115	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266236.45	3.115	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266236.5	3.233	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.55	3.233	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.6	3.233	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266236.65	3.233	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266236.7	3.233	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266236.75	3.233	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.8	3.134	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.85	3.134	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266236.9	3.134	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266236.95	3.134	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.0	3.134	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266237.05	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.1	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.16	3.107	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266237.21	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.26	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.31	3.107	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266237.36	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.41	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.46	3.107	45.0	41.0	41.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266237.51	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.56	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.61	3.115	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.66	3.115	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.71	3.115	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266237.76	3.115	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266237.81	3.115	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266237.86	3.115	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266237.91	3.214	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266237.96	3.214	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266238.01	3.214	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266238.06	3.214	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.11	3.214	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266238.16	3.115	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266238.21	3.115	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.26	3.115	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.31	3.115	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266238.36	3.115	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.41	3.115	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.46	3.084	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.51	3.084	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.56	3.084	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266238.61	3.084	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266238.66	3.084	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266238.71	3.141	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.76	3.141	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266238.81	3.141	45.0	41.0	41.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.86	3.141	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.91	3.141	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266238.96	3.141	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266239.01	3.092	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266239.06	3.092	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.11	3.092	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266239.16	3.092	44.0	41.0	41.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.21	3.092	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266239.26	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266239.31	3.122	45.0	42.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.36	3.122	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.41	3.122	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.46	3.122	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.51	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266239.56	3.199	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.61	3.199	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.66	3.199	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.71	3.199	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.76	3.199	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.81	3.126	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266239.86	3.126	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266239.91	3.126	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266239.96	3.126	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.01	3.126	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.06	3.126	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.11	3.099	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.16	3.099	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.21	3.099	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.26	3.099	44.0	41.0	41.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.31	3.099	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.36	3.107	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266240.41	3.107	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.46	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266240.51	3.107	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266240.56	3.107	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.61	3.107	44.0	41.0	42.0	44.0	40.0	38.0	1400000000.0	2000000000.0	
1528266240.66	3.118	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266240.71	3.118	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.76	3.118	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266240.81	3.118	44.0	43.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.86	3.118	45.0	44.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266240.91	3.435	45.0	42.0	43.0	45.0	41.0	39.0	1400000000.0	2000000000.0	
1528266240.96	3.435	45.0	41.0	42.0	45.0	41.0	39.0	1400000000.0	2000000000.0	
1528266241.01	3.435	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.06	3.435	45.0	41.0	42.0	45.0	41.0	39.0	1400000000.0	2000000000.0	
1528266241.11	3.435	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.16	3.435	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.21	3.122	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.26	3.122	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.31	3.122	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.36	3.122	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.41	3.122	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266241.46	3.111	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.51	3.111	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.56	3.111	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.61	3.111	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266241.66	3.111	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.71	3.111	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.76	3.187	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.81	3.187	44.0	41.0	42.0	44.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.86	3.187	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.92	3.187	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266241.97	3.187	45.0	41.0	42.0	45.0	40.0	38.0	1400000000.0	2000000000.0	
1528266242.02	3.187	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.07	3.107	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.12	3.107	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.17	3.107	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.22	3.107	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.27	3.107	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.32	3.115	45.0	42.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.37	3.115	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.42	3.115	45.0	41.0	42.0	45.0	41.0	39.0	1400000000.0	2000000000.0	
1528266242.47	3.115	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.52	3.115	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.57	3.115	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.62	3.298	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.67	3.298	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.72	3.298	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.77	3.298	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.82	3.298	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.87	3.13	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.92	3.13	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266242.97	3.13	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266243.02	3.13	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266243.07	3.13	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266243.12	3.13	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
1528266243.17	3.13	45.0	41.0	42.0	45.0	40.0	39.0	1400000000.0	2000000000.0	
