time	watts	max_big_temp	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster
1528264825.78	2.393	43.0	39.0	40.0	43.0	39.0	38.0	300000000.0	300000000.0	
1528264825.83	2.393	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264825.88	2.393	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264825.93	2.393	43.0	39.0	40.0	43.0	39.0	38.0	300000000.0	300000000.0	
1528264825.98	2.416	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.03	2.416	43.0	39.0	40.0	43.0	39.0	38.0	300000000.0	300000000.0	
1528264826.08	2.416	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.13	2.416	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.18	2.401	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.23	2.401	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.28	2.401	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.33	2.401	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.38	2.401	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	200000000.0	
1528264826.43	2.401	43.0	41.0	40.0	43.0	39.0	38.0	300000000.0	2000000000.0	
1528264826.48	2.542	44.0	40.0	40.0	44.0	39.0	38.0	300000000.0	300000000.0	
1528264826.54	2.542	43.0	39.0	40.0	43.0	39.0	38.0	300000000.0	500000000.0	
1528264826.59	2.542	43.0	39.0	40.0	43.0	39.0	38.0	300000000.0	300000000.0	
1528264826.64	2.542	43.0	39.0	40.0	43.0	39.0	38.0	300000000.0	400000000.0	
1528264826.69	2.542	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	200000000.0	
1528264826.74	2.431	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.79	2.431	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.84	2.431	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.89	2.431	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.94	2.431	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264826.99	2.431	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264827.04	2.389	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	400000000.0	
1528264827.09	2.389	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264827.14	2.389	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264827.19	2.389	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264827.24	2.389	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264827.29	2.405	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	400000000.0	
1528264827.34	2.405	43.0	39.0	40.0	43.0	39.0	38.0	500000000.0	300000000.0	
1528264827.39	2.405	43.0	39.0	40.0	43.0	39.0	38.0	500000000.0	300000000.0	
1528264827.44	2.405	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264827.49	2.405	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264827.54	2.405	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264827.59	2.424	43.0	39.0	40.0	43.0	39.0	38.0	300000000.0	300000000.0	
1528264827.64	2.424	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264827.69	2.424	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	400000000.0	
1528264827.74	2.424	43.0	39.0	40.0	43.0	39.0	38.0	200000000.0	300000000.0	
1528264827.79	2.424	44.0	39.0	44.0	43.0	39.0	38.0	300000000.0	2000000000.0	
1528264827.84	2.782	44.0	43.0	43.0	44.0	40.0	38.0	200000000.0	2000000000.0	
1528264827.89	2.782	46.0	46.0	43.0	45.0	40.0	38.0	200000000.0	2000000000.0	
1528264827.94	2.782	45.0	45.0	45.0	45.0	41.0	39.0	300000000.0	2000000000.0	
1528264827.99	2.782	46.0	46.0	45.0	46.0	41.0	39.0	300000000.0	2000000000.0	
1528264828.04	2.782	46.0	45.0	45.0	46.0	41.0	39.0	400000000.0	1400000000.0	
1528264828.09	2.782	50.0	50.0	45.0	46.0	41.0	39.0	200000000.0	2000000000.0	
1528264828.14	4.798	50.0	50.0	45.0	46.0	42.0	40.0	200000000.0	2000000000.0	
1528264828.19	4.798	51.0	51.0	45.0	46.0	42.0	40.0	200000000.0	2000000000.0	
1528264828.24	4.798	52.0	52.0	45.0	47.0	42.0	40.0	200000000.0	2000000000.0	
1528264828.29	4.798	50.0	49.0	46.0	50.0	43.0	40.0	200000000.0	1400000000.0	
1528264828.34	4.798	54.0	45.0	47.0	54.0	43.0	40.0	200000000.0	2000000000.0	
1528264828.39	5.092	56.0	44.0	47.0	56.0	43.0	40.0	200000000.0	2000000000.0	
1528264828.44	5.092	57.0	44.0	48.0	57.0	43.0	40.0	200000000.0	2000000000.0	
1528264828.49	5.092	58.0	43.0	48.0	58.0	43.0	40.0	200000000.0	2000000000.0	
1528264828.54	5.092	54.0	45.0	49.0	54.0	44.0	40.0	200000000.0	1300000000.0	
1528264828.59	5.092	51.0	47.0	48.0	51.0	43.0	40.0	200000000.0	1300000000.0	
1528264828.64	5.092	49.0	49.0	47.0	49.0	43.0	40.0	300000000.0	2000000000.0	
1528264828.69	4.775	49.0	47.0	47.0	49.0	43.0	40.0	400000000.0	1800000000.0	
1528264828.74	4.775	49.0	49.0	47.0	49.0	43.0	40.0	400000000.0	2000000000.0	
1528264828.79	4.775	48.0	48.0	47.0	48.0	43.0	41.0	400000000.0	1700000000.0	
1528264828.84	4.775	48.0	45.0	48.0	48.0	43.0	40.0	200000000.0	2000000000.0	
1528264828.89	4.775	52.0	44.0	52.0	49.0	43.0	40.0	400000000.0	2000000000.0	
1528264828.94	4.462	54.0	45.0	54.0	49.0	43.0	40.0	200000000.0	2000000000.0	
1528264828.99	4.462	54.0	45.0	54.0	49.0	43.0	40.0	300000000.0	2000000000.0	
1528264829.04	4.462	55.0	45.0	55.0	49.0	43.0	40.0	300000000.0	2000000000.0	
1528264829.09	4.462	55.0	45.0	55.0	50.0	43.0	40.0	200000000.0	2000000000.0	
1528264829.14	4.462	56.0	45.0	56.0	50.0	43.0	40.0	200000000.0	2000000000.0	
1528264829.2	4.462	56.0	45.0	56.0	50.0	43.0	40.0	200000000.0	2000000000.0	
1528264829.25	5.187	56.0	45.0	56.0	50.0	43.0	40.0	200000000.0	2000000000.0	
1528264829.3	5.187	56.0	45.0	56.0	50.0	44.0	40.0	200000000.0	2000000000.0	
1528264829.35	5.187	53.0	45.0	53.0	50.0	43.0	41.0	200000000.0	2000000000.0	
1528264829.4	5.187	53.0	46.0	53.0	50.0	43.0	41.0	200000000.0	2000000000.0	
1528264829.45	5.187	52.0	46.0	52.0	50.0	43.0	41.0	300000000.0	1600000000.0	
1528264829.5	4.672	52.0	46.0	52.0	50.0	44.0	41.0	700000000.0	1700000000.0	
1528264829.55	4.672	53.0	45.0	53.0	50.0	44.0	41.0	200000000.0	2000000000.0	
1528264829.6	4.672	50.0	46.0	50.0	50.0	44.0	41.0	300000000.0	1800000000.0	
1528264829.65	4.672	53.0	45.0	53.0	50.0	43.0	41.0	300000000.0	2000000000.0	
1528264829.7	4.672	54.0	45.0	54.0	50.0	43.0	41.0	200000000.0	2000000000.0	
1528264829.75	4.672	55.0	45.0	55.0	50.0	44.0	41.0	200000000.0	2000000000.0	
1528264829.8	4.771	56.0	45.0	56.0	50.0	44.0	41.0	200000000.0	2000000000.0	
1528264829.85	4.771	56.0	46.0	56.0	50.0	44.0	41.0	200000000.0	2000000000.0	
1528264829.9	4.771	57.0	46.0	57.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264829.95	4.771	57.0	46.0	57.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.0	4.771	56.0	46.0	56.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.05	5.172	57.0	46.0	57.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.1	5.172	57.0	46.0	57.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.15	5.172	52.0	50.0	52.0	51.0	44.0	41.0	300000000.0	2000000000.0	
1528264830.2	5.172	51.0	50.0	50.0	51.0	44.0	41.0	300000000.0	1800000000.0	
1528264830.25	5.172	50.0	49.0	50.0	50.0	44.0	42.0	400000000.0	1800000000.0	
1528264830.3	5.172	51.0	47.0	51.0	50.0	44.0	41.0	500000000.0	2000000000.0	
1528264830.35	4.538	52.0	46.0	52.0	50.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.4	4.538	51.0	46.0	51.0	50.0	44.0	41.0	400000000.0	1500000000.0	
1528264830.45	4.538	54.0	46.0	54.0	50.0	44.0	41.0	400000000.0	2000000000.0	
1528264830.5	4.538	55.0	46.0	55.0	50.0	44.0	41.0	400000000.0	2000000000.0	
1528264830.55	4.538	56.0	46.0	56.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.6	4.817	56.0	46.0	56.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.65	4.817	57.0	46.0	57.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.7	4.817	57.0	46.0	57.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.75	4.817	57.0	46.0	57.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.8	4.817	57.0	47.0	57.0	51.0	45.0	41.0	200000000.0	2000000000.0	
1528264830.85	4.817	57.0	47.0	57.0	51.0	44.0	41.0	200000000.0	2000000000.0	
1528264830.9	5.145	55.0	47.0	55.0	51.0	44.0	41.0	300000000.0	1200000000.0	
1528264830.95	5.145	53.0	48.0	53.0	51.0	44.0	41.0	300000000.0	1500000000.0	
1528264831.0	5.145	53.0	52.0	53.0	51.0	45.0	42.0	300000000.0	1700000000.0	
1528264831.05	5.145	51.0	48.0	51.0	51.0	44.0	42.0	400000000.0	1700000000.0	
1528264831.1	5.145	55.0	46.0	50.0	55.0	45.0	42.0	400000000.0	2000000000.0	
1528264831.15	5.145	54.0	47.0	51.0	54.0	45.0	42.0	300000000.0	1400000000.0	
1528264831.2	4.554	52.0	50.0	50.0	52.0	45.0	42.0	200000000.0	2000000000.0	
1528264831.25	4.554	53.0	53.0	49.0	51.0	45.0	42.0	300000000.0	2000000000.0	
1528264831.3	4.554	54.0	54.0	49.0	51.0	45.0	42.0	200000000.0	2000000000.0	
1528264831.35	4.554	55.0	55.0	49.0	50.0	45.0	42.0	200000000.0	2000000000.0	
1528264831.4	4.554	55.0	55.0	49.0	50.0	45.0	43.0	200000000.0	2000000000.0	
1528264831.45	4.954	55.0	55.0	49.0	50.0	45.0	43.0	200000000.0	2000000000.0	
1528264831.5	4.954	55.0	55.0	50.0	50.0	45.0	43.0	300000000.0	2000000000.0	
1528264831.55	4.954	55.0	55.0	50.0	51.0	45.0	43.0	200000000.0	2000000000.0	
1528264831.6	4.954	55.0	55.0	50.0	50.0	45.0	43.0	200000000.0	2000000000.0	
1528264831.65	4.954	55.0	55.0	50.0	51.0	46.0	43.0	200000000.0	2000000000.0	
1528264831.7	4.954	54.0	54.0	50.0	51.0	46.0	43.0	300000000.0	2000000000.0	
1528264831.75	5.099	52.0	52.0	50.0	51.0	45.0	43.0	300000000.0	2000000000.0	
1528264831.8	5.099	51.0	51.0	49.0	51.0	45.0	43.0	300000000.0	1800000000.0	
1528264831.85	5.099	51.0	48.0	51.0	50.0	45.0	43.0	300000000.0	2000000000.0	
1528264831.9	5.099	53.0	47.0	53.0	51.0	45.0	42.0	200000000.0	2000000000.0	
1528264831.95	5.099	51.0	48.0	51.0	51.0	45.0	42.0	500000000.0	1500000000.0	
1528264832.0	4.332	53.0	53.0	50.0	50.0	45.0	42.0	300000000.0	2000000000.0	
1528264832.05	4.332	54.0	54.0	49.0	50.0	45.0	43.0	200000000.0	2000000000.0	
1528264832.1	4.332	55.0	55.0	50.0	50.0	45.0	43.0	200000000.0	2000000000.0	
1528264832.15	4.332	55.0	55.0	49.0	50.0	45.0	43.0	300000000.0	2000000000.0	
1528264832.2	4.332	56.0	56.0	50.0	50.0	45.0	43.0	200000000.0	2000000000.0	
1528264832.25	4.332	55.0	55.0	50.0	51.0	46.0	43.0	200000000.0	2000000000.0	
1528264832.3	5.214	56.0	56.0	50.0	51.0	46.0	43.0	200000000.0	2000000000.0	
1528264832.35	5.214	56.0	56.0	50.0	51.0	46.0	43.0	200000000.0	2000000000.0	
1528264832.4	5.214	56.0	56.0	50.0	51.0	46.0	44.0	200000000.0	2000000000.0	
1528264832.45	5.214	53.0	53.0	50.0	51.0	46.0	44.0	300000000.0	2000000000.0	
1528264832.5	5.214	52.0	52.0	50.0	51.0	46.0	43.0	300000000.0	1500000000.0	
1528264832.55	5.057	54.0	54.0	50.0	51.0	46.0	43.0	400000000.0	2000000000.0	
1528264832.6	5.057	52.0	49.0	52.0	51.0	45.0	43.0	400000000.0	1200000000.0	
1528264832.65	5.057	54.0	48.0	54.0	51.0	45.0	43.0	400000000.0	2000000000.0	
1528264832.7	5.057	53.0	48.0	53.0	51.0	45.0	43.0	200000000.0	1500000000.0	
1528264832.75	5.057	51.0	51.0	50.0	51.0	45.0	43.0	400000000.0	2000000000.0	
1528264832.8	5.057	54.0	54.0	50.0	51.0	45.0	43.0	400000000.0	2000000000.0	
1528264832.85	4.519	55.0	55.0	50.0	50.0	45.0	43.0	200000000.0	2000000000.0	
1528264832.9	4.519	55.0	55.0	50.0	51.0	45.0	43.0	200000000.0	2000000000.0	
1528264832.95	4.519	56.0	56.0	50.0	51.0	46.0	43.0	300000000.0	2000000000.0	
1528264833.0	4.519	56.0	56.0	50.0	51.0	46.0	43.0	300000000.0	2000000000.0	
1528264833.05	4.519	56.0	56.0	50.0	51.0	46.0	44.0	300000000.0	2000000000.0	
1528264833.1	5.202	56.0	56.0	50.0	51.0	46.0	44.0	200000000.0	2000000000.0	
1528264833.15	5.202	56.0	56.0	50.0	51.0	46.0	44.0	200000000.0	2000000000.0	
1528264833.2	5.202	54.0	49.0	54.0	51.0	46.0	43.0	200000000.0	2000000000.0	
1528264833.25	5.202	55.0	49.0	51.0	55.0	46.0	43.0	300000000.0	2000000000.0	
1528264833.3	5.202	52.0	51.0	51.0	52.0	46.0	43.0	300000000.0	2000000000.0	
1528264833.35	5.202	51.0	49.0	51.0	51.0	45.0	43.0	200000000.0	1400000000.0	
1528264833.41	4.786	51.0	50.0	50.0	51.0	45.0	43.0	500000000.0	2000000000.0	
1528264833.46	4.786	51.0	51.0	50.0	51.0	45.0	43.0	300000000.0	2000000000.0	
1528264833.51	4.786	51.0	48.0	51.0	51.0	45.0	43.0	400000000.0	1500000000.0	
1528264833.56	4.786	55.0	47.0	55.0	51.0	45.0	43.0	400000000.0	2000000000.0	
1528264833.61	4.786	56.0	47.0	56.0	51.0	45.0	43.0	400000000.0	2000000000.0	
1528264833.66	4.622	57.0	47.0	57.0	51.0	45.0	43.0	400000000.0	2000000000.0	
1528264833.71	4.622	57.0	48.0	57.0	52.0	45.0	43.0	200000000.0	2000000000.0	
1528264833.76	4.622	57.0	47.0	57.0	52.0	46.0	43.0	200000000.0	2000000000.0	
1528264833.81	4.622	52.0	47.0	52.0	52.0	50.0	42.0	300000000.0	2000000000.0	
1528264833.86	4.622	52.0	47.0	51.0	52.0	52.0	42.0	300000000.0	2000000000.0	
1528264833.91	4.622	54.0	47.0	54.0	52.0	48.0	42.0	200000000.0	2000000000.0	
1528264833.96	5.057	56.0	47.0	56.0	52.0	47.0	42.0	200000000.0	2000000000.0	
1528264834.01	5.057	55.0	48.0	55.0	52.0	46.0	42.0	200000000.0	1200000000.0	
1528264834.06	5.057	55.0	49.0	55.0	54.0	47.0	43.0	300000000.0	1800000000.0	
1528264834.11	5.057	52.0	52.0	52.0	52.0	46.0	43.0	300000000.0	2000000000.0	
1528264834.16	5.057	52.0	50.0	51.0	52.0	46.0	43.0	500000000.0	1600000000.0	
1528264834.21	4.775	52.0	52.0	50.0	51.0	46.0	43.0	500000000.0	2000000000.0	
1528264834.26	4.775	51.0	51.0	51.0	51.0	46.0	43.0	400000000.0	1500000000.0	
1528264834.31	4.775	52.0	52.0	50.0	51.0	45.0	43.0	300000000.0	2000000000.0	
1528264834.36	4.775	54.0	54.0	50.0	51.0	45.0	43.0	300000000.0	2000000000.0	
1528264834.41	4.775	55.0	55.0	50.0	51.0	46.0	43.0	200000000.0	2000000000.0	
1528264834.46	4.775	56.0	56.0	50.0	51.0	46.0	43.0	200000000.0	2000000000.0	
1528264834.51	4.802	56.0	56.0	50.0	51.0	46.0	44.0	200000000.0	2000000000.0	
1528264834.56	4.802	56.0	56.0	50.0	51.0	46.0	44.0	200000000.0	2000000000.0	
1528264834.61	4.802	54.0	54.0	50.0	53.0	46.0	44.0	200000000.0	1400000000.0	
1528264834.66	4.802	58.0	49.0	51.0	58.0	46.0	43.0	200000000.0	2000000000.0	
1528264834.71	4.802	60.0	48.0	52.0	60.0	46.0	43.0	200000000.0	2000000000.0	
1528264834.76	5.122	61.0	47.0	52.0	61.0	46.0	43.0	200000000.0	2000000000.0	
1528264834.81	5.122	56.0	49.0	52.0	56.0	46.0	43.0	400000000.0	2000000000.0	
1528264834.86	5.122	53.0	51.0	51.0	53.0	46.0	43.0	300000000.0	1800000000.0	
1528264834.91	5.122	53.0	51.0	51.0	53.0	46.0	43.0	300000000.0	1900000000.0	
1528264834.96	5.122	52.0	51.0	50.0	52.0	46.0	43.0	500000000.0	2000000000.0	
1528264835.01	5.122	52.0	52.0	50.0	52.0	46.0	43.0	200000000.0	2000000000.0	
1528264835.06	4.607	52.0	50.0	50.0	52.0	46.0	43.0	300000000.0	1500000000.0	
1528264835.11	4.607	58.0	47.0	50.0	58.0	46.0	43.0	300000000.0	2000000000.0	
1528264835.16	4.607	60.0	47.0	51.0	60.0	46.0	43.0	300000000.0	2000000000.0	
